play_id,game_id,posteam,defteam,down,ydstogo,yardline_100,qtr,score_differential,play_type,yards_gained,epa,success,shotgun,no_huddle,distance_bucket,field_zone
2096,DEMO_0016,TEAM_10,TEAM_07,2,7,7,3,1,run,2,-0.513,0,0,0,Long (7-10),Red Zone
2097,DEMO_0016,TEAM_12,TEAM_11,1,16,73,4,5,pass,-7,-0.58,0,1,0,Very Long (11+),Own Territory
2098,DEMO_0016,TEAM_11,TEAM_09,2,4,84,3,5,run,7,1.03,1,1,0,Medium (4-6),Backed Up
2099,DEMO_0016,TEAM_10,TEAM_09,3,6,4,3,0,pass,21,1.55,1,0,0,Medium (4-6),Red Zone
2100,DEMO_0016,TEAM_03,TEAM_09,4,2,22,2,-2,pass,22,0.161,1,1,0,Short (1-3),Plus Territory
2101,DEMO_0016,TEAM_11,TEAM_04,1,7,28,1,-8,run,3,-0.327,0,0,0,Long (7-10),Plus Territory
2102,DEMO_0016,TEAM_09,TEAM_07,2,11,44,1,7,run,3,-0.201,0,0,0,Very Long (11+),Plus Territory
2103,DEMO_0016,TEAM_03,TEAM_05,3,3,17,2,-24,run,2,-0.629,1,1,0,Short (1-3),Red Zone
2104,DEMO_0016,TEAM_02,TEAM_09,4,5,51,4,1,pass,12,1.407,1,0,0,Medium (4-6),Own Territory
2105,DEMO_0016,TEAM_11,TEAM_03,1,4,95,2,2,run,4,0.014,0,1,0,Medium (4-6),Backed Up
2106,DEMO_0016,TEAM_04,TEAM_10,2,1,3,4,-2,pass,6,0.219,1,1,0,Short (1-3),Red Zone
2107,DEMO_0016,TEAM_10,TEAM_07,3,3,88,4,8,pass,14,1.372,1,1,0,Short (1-3),Backed Up
2108,DEMO_0016,TEAM_02,TEAM_09,1,10,70,2,10,pass,3,0.215,0,0,0,Long (7-10),Own Territory
2109,DEMO_0016,TEAM_04,TEAM_03,1,7,44,2,2,run,3,0.761,1,1,0,Long (7-10),Plus Territory
2110,DEMO_0016,TEAM_04,TEAM_10,2,8,54,4,23,pass,16,0.357,1,1,0,Long (7-10),Own Territory
2111,DEMO_0016,TEAM_04,TEAM_10,2,11,16,3,-7,run,13,0.611,0,0,0,Very Long (11+),Red Zone
2112,DEMO_0016,TEAM_09,TEAM_02,2,18,90,4,-5,pass,2,-0.855,0,1,0,Very Long (11+),Backed Up
2113,DEMO_0016,TEAM_11,TEAM_04,1,3,5,3,-4,pass,-3,-0.071,0,1,0,Short (1-3),Red Zone
2114,DEMO_0016,TEAM_11,TEAM_08,3,9,13,2,11,pass,4,0.651,1,0,0,Long (7-10),Red Zone
2115,DEMO_0016,TEAM_09,TEAM_11,1,5,70,3,4,pass,1,0.329,0,1,0,Medium (4-6),Own Territory
2116,DEMO_0016,TEAM_03,TEAM_10,3,3,17,1,-19,pass,-6,-0.237,1,1,0,Short (1-3),Red Zone
2117,DEMO_0016,TEAM_12,TEAM_06,1,6,8,3,-3,run,0,-0.818,1,0,0,Medium (4-6),Red Zone
2118,DEMO_0016,TEAM_07,TEAM_04,1,10,26,1,-6,run,0,-0.258,1,1,0,Long (7-10),Plus Territory
2119,DEMO_0016,TEAM_07,TEAM_12,4,7,57,3,17,pass,7,1.037,1,1,0,Long (7-10),Own Territory
2120,DEMO_0016,TEAM_09,TEAM_11,3,5,31,4,-8,pass,8,0.049,1,1,0,Medium (4-6),Plus Territory
2121,DEMO_0016,TEAM_10,TEAM_11,1,10,84,1,0,run,6,0.391,1,1,0,Long (7-10),Backed Up
2122,DEMO_0016,TEAM_12,TEAM_04,1,10,94,2,-16,run,10,0.099,1,0,0,Long (7-10),Backed Up
2123,DEMO_0016,TEAM_07,TEAM_05,2,5,42,3,2,run,3,0.11,0,0,1,Medium (4-6),Plus Territory
2124,DEMO_0016,TEAM_08,TEAM_03,4,9,57,1,19,pass,8,0.432,1,0,0,Long (7-10),Own Territory
2125,DEMO_0016,TEAM_09,TEAM_12,1,7,60,1,-8,pass,0,-0.067,0,0,0,Long (7-10),Own Territory
2126,DEMO_0016,TEAM_04,TEAM_11,4,4,27,1,9,run,7,-0.826,0,1,0,Medium (4-6),Plus Territory
2127,DEMO_0016,TEAM_04,TEAM_02,1,10,48,2,-2,pass,5,-0.808,0,1,0,Long (7-10),Plus Territory
2128,DEMO_0016,TEAM_08,TEAM_03,2,10,22,2,0,pass,12,-0.33,0,1,0,Long (7-10),Plus Territory
2129,DEMO_0016,TEAM_01,TEAM_08,1,3,96,2,6,pass,10,0.435,1,1,0,Short (1-3),Backed Up
2130,DEMO_0016,TEAM_04,TEAM_06,1,9,52,4,-13,run,12,0.334,1,0,0,Long (7-10),Own Territory
2131,DEMO_0016,TEAM_09,TEAM_06,3,12,42,2,-8,pass,4,-0.663,1,1,0,Very Long (11+),Plus Territory
2132,DEMO_0016,TEAM_12,TEAM_05,1,3,20,1,-9,run,8,1.638,1,1,1,Short (1-3),Red Zone
2133,DEMO_0016,TEAM_07,TEAM_09,4,8,15,2,17,run,0,-1.301,0,1,0,Long (7-10),Red Zone
2134,DEMO_0016,TEAM_05,TEAM_11,1,3,8,2,11,run,2,0.141,0,0,0,Short (1-3),Red Zone
2135,DEMO_0016,TEAM_06,TEAM_12,1,4,30,3,10,run,0,0.374,0,1,0,Medium (4-6),Plus Territory
2136,DEMO_0016,TEAM_09,TEAM_06,3,2,62,3,10,run,0,-0.534,0,0,0,Short (1-3),Own Territory
2137,DEMO_0016,TEAM_07,TEAM_11,2,13,93,1,8,pass,0,-0.862,0,0,0,Very Long (11+),Backed Up
2138,DEMO_0016,TEAM_01,TEAM_09,1,12,67,3,-16,pass,11,-0.293,0,1,0,Very Long (11+),Own Territory
2139,DEMO_0016,TEAM_07,TEAM_03,2,13,17,2,-6,pass,18,1.658,1,1,0,Very Long (11+),Red Zone
2140,DEMO_0016,TEAM_05,TEAM_10,1,5,8,4,-2,run,4,0.216,1,0,0,Medium (4-6),Red Zone
2141,DEMO_0016,TEAM_09,TEAM_04,3,11,52,2,1,pass,12,-0.116,0,1,0,Very Long (11+),Own Territory
2142,DEMO_0016,TEAM_11,TEAM_07,1,3,51,4,-10,run,9,0.288,1,0,0,Short (1-3),Own Territory
2143,DEMO_0016,TEAM_12,TEAM_08,2,3,8,2,-14,run,3,-0.948,0,0,0,Short (1-3),Red Zone
2144,DEMO_0016,TEAM_08,TEAM_12,1,5,57,2,-11,pass,-4,0.747,1,1,0,Medium (4-6),Own Territory
2145,DEMO_0016,TEAM_05,TEAM_12,2,12,11,1,-8,pass,1,-0.17,1,0,0,Very Long (11+),Red Zone
2146,DEMO_0016,TEAM_06,TEAM_10,3,8,63,1,-4,run,12,-0.164,0,0,0,Long (7-10),Own Territory
2147,DEMO_0016,TEAM_03,TEAM_07,3,5,98,3,4,run,-2,-0.534,0,0,0,Medium (4-6),Backed Up
2148,DEMO_0016,TEAM_12,TEAM_05,1,5,1,3,-2,run,1,-0.653,0,0,0,Medium (4-6),Red Zone
2149,DEMO_0016,TEAM_11,TEAM_05,1,13,28,3,12,pass,14,-0.418,0,1,0,Very Long (11+),Plus Territory
2150,DEMO_0016,TEAM_11,TEAM_12,1,10,79,1,6,pass,-1,-0.932,1,0,0,Long (7-10),Own Territory
2151,DEMO_0016,TEAM_04,TEAM_03,3,14,73,1,-3,run,-1,-0.382,0,1,0,Very Long (11+),Own Territory
2152,DEMO_0016,TEAM_04,TEAM_07,1,13,53,2,4,run,2,-0.554,0,1,0,Very Long (11+),Own Territory
2153,DEMO_0016,TEAM_11,TEAM_08,2,2,93,4,-1,run,8,-0.102,1,1,0,Short (1-3),Backed Up
2154,DEMO_0016,TEAM_07,TEAM_01,1,12,41,2,-6,run,7,0.761,1,0,0,Very Long (11+),Plus Territory
2155,DEMO_0016,TEAM_09,TEAM_07,4,10,66,4,1,pass,14,1.013,1,1,0,Long (7-10),Own Territory
2156,DEMO_0016,TEAM_06,TEAM_03,2,4,44,4,4,pass,-1,-1.607,0,1,0,Medium (4-6),Plus Territory
2157,DEMO_0016,TEAM_06,TEAM_04,2,5,96,1,10,pass,-7,-0.658,0,1,0,Medium (4-6),Backed Up
2158,DEMO_0016,TEAM_08,TEAM_07,3,6,45,4,22,run,5,-0.294,1,1,0,Medium (4-6),Plus Territory
2159,DEMO_0016,TEAM_10,TEAM_01,4,18,12,3,13,pass,7,-0.06,0,0,0,Very Long (11+),Red Zone
2160,DEMO_0016,TEAM_05,TEAM_02,2,7,85,1,-10,pass,-2,-0.086,1,1,1,Long (7-10),Backed Up
2161,DEMO_0016,TEAM_10,TEAM_06,3,10,41,3,-16,pass,-15,-0.146,0,1,0,Long (7-10),Plus Territory
2162,DEMO_0016,TEAM_03,TEAM_08,2,12,69,2,13,run,4,-0.83,1,0,0,Very Long (11+),Own Territory
2163,DEMO_0016,TEAM_05,TEAM_02,1,5,41,1,-1,pass,25,0.755,1,1,0,Medium (4-6),Plus Territory
2164,DEMO_0016,TEAM_11,TEAM_04,1,13,29,1,-7,run,4,-1.289,0,0,0,Very Long (11+),Plus Territory
2165,DEMO_0016,TEAM_12,TEAM_04,2,6,25,3,16,pass,29,0.842,1,1,0,Medium (4-6),Plus Territory
2166,DEMO_0016,TEAM_12,TEAM_06,2,25,2,2,-2,run,7,-0.659,1,0,0,Very Long (11+),Red Zone
2167,DEMO_0016,TEAM_04,TEAM_05,1,4,9,4,-1,pass,14,0.646,0,1,1,Medium (4-6),Red Zone
2168,DEMO_0016,TEAM_11,TEAM_01,1,6,38,4,-6,run,8,0.548,1,1,0,Medium (4-6),Plus Territory
2169,DEMO_0016,TEAM_12,TEAM_06,2,13,77,3,-20,run,2,-0.649,0,0,1,Very Long (11+),Own Territory
2170,DEMO_0016,TEAM_12,TEAM_10,1,4,19,3,-9,pass,-2,-0.65,1,0,0,Medium (4-6),Red Zone
2171,DEMO_0016,TEAM_01,TEAM_08,2,11,69,4,-6,run,10,0.367,0,1,0,Very Long (11+),Own Territory
2172,DEMO_0016,TEAM_09,TEAM_04,2,5,61,2,-16,pass,-6,-0.346,0,1,0,Medium (4-6),Own Territory
2173,DEMO_0016,TEAM_12,TEAM_06,1,3,69,4,1,pass,-9,-0.688,0,0,0,Short (1-3),Own Territory
2174,DEMO_0016,TEAM_10,TEAM_02,1,3,64,2,3,pass,-2,0.859,0,1,0,Short (1-3),Own Territory
2175,DEMO_0016,TEAM_03,TEAM_04,1,8,85,4,9,pass,10,1.418,1,1,0,Long (7-10),Backed Up
2176,DEMO_0016,TEAM_10,TEAM_05,1,9,32,1,-8,pass,6,0.081,0,1,0,Long (7-10),Plus Territory
2177,DEMO_0016,TEAM_02,TEAM_08,2,4,67,3,-19,run,4,-1.301,0,1,0,Medium (4-6),Own Territory
2178,DEMO_0016,TEAM_06,TEAM_07,2,9,86,4,-3,run,5,-0.046,1,0,0,Long (7-10),Backed Up
2179,DEMO_0016,TEAM_08,TEAM_12,3,3,66,3,-13,pass,12,-0.329,1,1,0,Short (1-3),Own Territory
2180,DEMO_0016,TEAM_06,TEAM_09,1,5,98,2,0,run,17,1.462,1,0,0,Medium (4-6),Backed Up
2181,DEMO_0016,TEAM_09,TEAM_01,2,6,82,1,9,run,1,0.512,0,0,0,Medium (4-6),Backed Up
2182,DEMO_0016,TEAM_03,TEAM_07,1,6,47,3,-5,pass,7,0.341,1,0,0,Medium (4-6),Plus Territory
2183,DEMO_0016,TEAM_08,TEAM_07,3,7,77,1,-1,pass,5,0.305,0,0,0,Long (7-10),Own Territory
2184,DEMO_0016,TEAM_08,TEAM_01,1,6,47,4,-20,run,2,0.634,1,1,0,Medium (4-6),Plus Territory
2185,DEMO_0016,TEAM_08,TEAM_05,2,6,90,3,-4,pass,8,0.598,1,0,0,Medium (4-6),Backed Up
2186,DEMO_0016,TEAM_04,TEAM_11,2,6,8,2,16,pass,4,0.282,0,1,0,Medium (4-6),Red Zone
2187,DEMO_0016,TEAM_04,TEAM_05,1,5,99,1,6,pass,6,1.288,0,1,0,Medium (4-6),Backed Up
2188,DEMO_0016,TEAM_04,TEAM_07,4,9,87,1,-8,pass,-9,-0.76,0,1,0,Long (7-10),Backed Up
2189,DEMO_0016,TEAM_06,TEAM_03,1,6,30,4,-11,pass,13,-0.311,0,0,0,Medium (4-6),Plus Territory
2190,DEMO_0016,TEAM_08,TEAM_01,1,4,15,3,0,pass,8,0.379,1,1,0,Medium (4-6),Red Zone
2191,DEMO_0016,TEAM_05,TEAM_04,2,9,58,3,5,pass,15,0.116,0,1,1,Long (7-10),Own Territory
2192,DEMO_0016,TEAM_05,TEAM_10,2,8,63,4,-8,pass,12,0.498,0,0,0,Long (7-10),Own Territory
2193,DEMO_0016,TEAM_04,TEAM_12,1,3,37,1,-2,run,6,1.106,0,0,0,Short (1-3),Plus Territory
2194,DEMO_0016,TEAM_03,TEAM_09,1,15,64,1,-19,run,3,-0.208,0,1,0,Very Long (11+),Own Territory
2195,DEMO_0016,TEAM_08,TEAM_11,1,5,53,2,8,run,8,0.829,0,0,0,Medium (4-6),Own Territory
2196,DEMO_0016,TEAM_10,TEAM_08,3,5,35,2,-9,pass,14,-0.501,1,0,1,Medium (4-6),Plus Territory
2197,DEMO_0016,TEAM_04,TEAM_09,2,7,48,1,6,pass,4,0.361,0,0,0,Long (7-10),Plus Territory
2198,DEMO_0016,TEAM_11,TEAM_05,1,8,10,2,3,run,11,0.255,1,1,1,Long (7-10),Red Zone
2199,DEMO_0016,TEAM_07,TEAM_01,1,7,54,3,5,pass,-1,-0.044,0,0,0,Long (7-10),Own Territory
2200,DEMO_0016,TEAM_03,TEAM_06,3,4,65,1,-3,run,2,0.464,0,0,0,Medium (4-6),Own Territory
2201,DEMO_0016,TEAM_05,TEAM_11,3,2,96,3,16,pass,-5,0.326,0,1,0,Short (1-3),Backed Up
2202,DEMO_0016,TEAM_01,TEAM_07,1,15,34,2,-7,run,9,-0.4,0,1,0,Very Long (11+),Plus Territory
2203,DEMO_0016,TEAM_01,TEAM_10,2,4,9,3,17,run,-1,0.293,0,1,0,Medium (4-6),Red Zone
2204,DEMO_0016,TEAM_05,TEAM_01,1,9,16,3,3,run,5,0.342,1,0,0,Long (7-10),Red Zone
2205,DEMO_0016,TEAM_06,TEAM_03,1,7,88,2,1,pass,-2,-0.412,0,1,0,Long (7-10),Backed Up
2206,DEMO_0016,TEAM_10,TEAM_04,3,2,91,3,-2,run,9,0.32,0,0,0,Short (1-3),Backed Up
2207,DEMO_0016,TEAM_02,TEAM_05,3,4,78,3,1,pass,11,-0.175,1,1,0,Medium (4-6),Own Territory
2208,DEMO_0016,TEAM_11,TEAM_12,1,17,49,1,0,pass,10,-1.256,1,1,0,Very Long (11+),Plus Territory
2209,DEMO_0016,TEAM_03,TEAM_07,3,2,98,1,17,pass,9,0.548,0,1,0,Short (1-3),Backed Up
2210,DEMO_0016,TEAM_02,TEAM_09,2,5,70,1,-12,pass,1,-0.125,1,1,0,Medium (4-6),Own Territory
2211,DEMO_0017,TEAM_09,TEAM_08,3,8,23,4,-2,run,8,1.212,1,0,0,Long (7-10),Plus Territory
2212,DEMO_0017,TEAM_10,TEAM_05,3,4,30,2,-9,run,2,-0.358,0,1,0,Medium (4-6),Plus Territory
2213,DEMO_0017,TEAM_08,TEAM_12,2,7,94,3,-6,run,6,-0.698,1,0,0,Long (7-10),Backed Up
2214,DEMO_0017,TEAM_02,TEAM_04,4,9,15,3,0,run,9,-0.293,0,0,0,Long (7-10),Red Zone
2215,DEMO_0017,TEAM_02,TEAM_01,1,8,72,2,15,run,0,0.535,1,1,0,Long (7-10),Own Territory
2216,DEMO_0017,TEAM_05,TEAM_10,2,7,4,2,5,run,6,-0.531,0,1,0,Long (7-10),Red Zone
2217,DEMO_0017,TEAM_06,TEAM_09,1,6,70,2,-10,run,6,0.582,1,1,0,Medium (4-6),Own Territory
2218,DEMO_0017,TEAM_12,TEAM_03,3,4,35,2,-3,pass,9,-0.281,0,0,0,Medium (4-6),Plus Territory
2219,DEMO_0017,TEAM_04,TEAM_11,1,9,2,1,12,run,2,0.151,0,1,0,Long (7-10),Red Zone
2220,DEMO_0017,TEAM_03,TEAM_02,1,7,5,3,-6,pass,2,-0.871,1,1,0,Long (7-10),Red Zone
2221,DEMO_0017,TEAM_12,TEAM_03,3,18,19,3,1,run,3,0.512,0,0,0,Very Long (11+),Red Zone
2222,DEMO_0017,TEAM_02,TEAM_03,1,10,99,2,4,run,12,0.008,0,1,0,Long (7-10),Backed Up
2223,DEMO_0017,TEAM_01,TEAM_04,1,5,97,1,-2,run,7,-0.047,1,0,0,Medium (4-6),Backed Up
2224,DEMO_0017,TEAM_06,TEAM_10,1,8,24,4,-9,run,12,0.876,1,1,0,Long (7-10),Plus Territory
2225,DEMO_0017,TEAM_05,TEAM_09,2,3,30,1,3,pass,11,0.593,1,0,0,Short (1-3),Plus Territory
2226,DEMO_0017,TEAM_08,TEAM_09,1,2,13,3,23,run,6,0.135,1,0,1,Short (1-3),Red Zone
2227,DEMO_0017,TEAM_11,TEAM_10,1,5,50,2,-5,pass,10,0.317,1,0,0,Medium (4-6),Plus Territory
2228,DEMO_0017,TEAM_12,TEAM_01,2,3,82,3,-5,run,12,0.203,1,1,0,Short (1-3),Backed Up
2229,DEMO_0017,TEAM_04,TEAM_08,4,10,53,4,7,pass,0,-0.053,0,1,0,Long (7-10),Own Territory
2230,DEMO_0017,TEAM_12,TEAM_02,3,17,80,4,24,run,0,0.304,1,0,0,Very Long (11+),Own Territory
2231,DEMO_0017,TEAM_08,TEAM_12,1,12,97,2,-9,pass,11,0.248,0,1,0,Very Long (11+),Backed Up
2232,DEMO_0017,TEAM_01,TEAM_08,3,5,99,1,-12,pass,3,-0.274,0,1,0,Medium (4-6),Backed Up
2233,DEMO_0017,TEAM_12,TEAM_09,3,10,33,3,8,run,8,1.027,0,1,1,Long (7-10),Plus Territory
2234,DEMO_0017,TEAM_02,TEAM_08,2,5,25,2,8,pass,14,0.262,1,0,0,Medium (4-6),Plus Territory
2235,DEMO_0017,TEAM_08,TEAM_05,2,13,49,2,-10,run,1,-0.232,0,0,0,Very Long (11+),Plus Territory
2236,DEMO_0017,TEAM_10,TEAM_08,1,9,5,4,-3,run,5,-0.487,1,0,0,Long (7-10),Red Zone
2237,DEMO_0017,TEAM_03,TEAM_11,2,7,45,2,-12,run,3,-0.153,1,0,1,Long (7-10),Plus Territory
2238,DEMO_0017,TEAM_04,TEAM_02,2,6,72,3,-4,run,0,-1.393,0,0,0,Medium (4-6),Own Territory
2239,DEMO_0017,TEAM_06,TEAM_11,1,9,20,1,-3,pass,0,0.274,0,1,0,Long (7-10),Red Zone
2240,DEMO_0017,TEAM_11,TEAM_08,1,6,80,4,10,pass,34,0.314,1,1,0,Medium (4-6),Own Territory
2241,DEMO_0017,TEAM_03,TEAM_01,1,12,85,2,12,run,8,-1.093,0,0,0,Very Long (11+),Backed Up
2242,DEMO_0017,TEAM_08,TEAM_12,2,5,35,2,-1,pass,5,0.153,0,1,0,Medium (4-6),Plus Territory
2243,DEMO_0017,TEAM_06,TEAM_02,1,6,31,2,15,run,0,0.522,0,1,0,Medium (4-6),Plus Territory
2244,DEMO_0017,TEAM_02,TEAM_08,2,6,93,1,10,run,9,0.652,0,1,0,Medium (4-6),Backed Up
2245,DEMO_0017,TEAM_09,TEAM_02,3,6,81,3,-13,pass,8,0.427,0,1,1,Medium (4-6),Backed Up
2246,DEMO_0017,TEAM_10,TEAM_03,1,4,77,1,11,pass,10,-0.209,1,1,0,Medium (4-6),Own Territory
2247,DEMO_0017,TEAM_07,TEAM_09,1,5,34,2,8,run,-1,0.07,0,1,0,Medium (4-6),Plus Territory
2248,DEMO_0017,TEAM_03,TEAM_09,1,6,41,1,19,run,4,-0.049,1,1,0,Medium (4-6),Plus Territory
2249,DEMO_0017,TEAM_02,TEAM_09,1,6,69,2,3,pass,13,-0.596,1,1,0,Medium (4-6),Own Territory
2250,DEMO_0017,TEAM_06,TEAM_04,3,16,72,2,18,run,3,-0.542,0,0,0,Very Long (11+),Own Territory
2251,DEMO_0017,TEAM_07,TEAM_11,2,8,25,4,-17,pass,13,0.941,1,1,0,Long (7-10),Plus Territory
2252,DEMO_0017,TEAM_07,TEAM_01,3,14,1,3,-4,run,-3,-1.008,0,1,0,Very Long (11+),Red Zone
2253,DEMO_0017,TEAM_03,TEAM_11,4,3,6,1,-20,pass,-3,0.531,1,0,0,Short (1-3),Red Zone
2254,DEMO_0017,TEAM_07,TEAM_04,1,11,34,3,-3,pass,11,0.287,0,1,0,Very Long (11+),Plus Territory
2255,DEMO_0017,TEAM_04,TEAM_08,2,8,47,2,2,run,-2,-0.522,1,1,0,Long (7-10),Plus Territory
2256,DEMO_0017,TEAM_09,TEAM_11,2,6,17,2,0,pass,11,-0.056,0,1,0,Medium (4-6),Red Zone
2257,DEMO_0017,TEAM_10,TEAM_03,2,4,4,1,9,pass,27,0.421,1,1,0,Medium (4-6),Red Zone
2258,DEMO_0017,TEAM_08,TEAM_05,1,10,31,3,25,run,7,0.41,1,1,0,Long (7-10),Plus Territory
2259,DEMO_0017,TEAM_01,TEAM_11,1,9,87,1,-4,run,12,0.625,0,1,0,Long (7-10),Backed Up
2260,DEMO_0017,TEAM_12,TEAM_10,2,10,21,2,13,run,6,-0.505,0,1,0,Long (7-10),Plus Territory
2261,DEMO_0017,TEAM_01,TEAM_04,2,5,66,4,7,pass,3,0.713,1,1,0,Medium (4-6),Own Territory
2262,DEMO_0017,TEAM_12,TEAM_06,1,12,71,1,4,pass,9,0.626,1,1,0,Very Long (11+),Own Territory
2263,DEMO_0017,TEAM_01,TEAM_05,1,9,62,4,9,run,-5,-0.666,0,0,0,Long (7-10),Own Territory
2264,DEMO_0017,TEAM_07,TEAM_06,2,5,83,2,-3,run,6,-1.069,0,0,0,Medium (4-6),Backed Up
2265,DEMO_0017,TEAM_02,TEAM_06,2,15,29,2,11,run,12,-1.481,0,1,0,Very Long (11+),Plus Territory
2266,DEMO_0017,TEAM_02,TEAM_01,2,7,18,3,-14,pass,-4,0.139,1,0,0,Long (7-10),Red Zone
2267,DEMO_0017,TEAM_09,TEAM_12,1,2,17,2,2,pass,8,1.017,1,1,0,Short (1-3),Red Zone
2268,DEMO_0017,TEAM_09,TEAM_08,1,5,42,4,-3,run,5,0.447,1,1,0,Medium (4-6),Plus Territory
2269,DEMO_0017,TEAM_02,TEAM_07,3,12,52,1,25,run,0,-1.102,0,0,0,Very Long (11+),Own Territory
2270,DEMO_0017,TEAM_12,TEAM_02,2,5,60,3,-11,pass,12,0.712,1,1,0,Medium (4-6),Own Territory
2271,DEMO_0017,TEAM_04,TEAM_01,1,7,88,4,5,run,5,0.193,1,0,0,Long (7-10),Backed Up
2272,DEMO_0017,TEAM_04,TEAM_07,2,12,15,1,13,pass,1,0.344,0,1,0,Very Long (11+),Red Zone
2273,DEMO_0017,TEAM_04,TEAM_09,1,5,61,4,-6,run,5,-0.226,1,1,1,Medium (4-6),Own Territory
2274,DEMO_0017,TEAM_06,TEAM_03,2,10,36,2,0,run,11,-1.106,0,0,0,Long (7-10),Plus Territory
2275,DEMO_0017,TEAM_03,TEAM_10,1,3,69,4,-5,pass,-7,0.394,0,1,0,Short (1-3),Own Territory
2276,DEMO_0017,TEAM_06,TEAM_05,2,8,20,2,-4,pass,8,0.807,1,1,0,Long (7-10),Red Zone
2277,DEMO_0017,TEAM_03,TEAM_01,4,8,2,2,17,pass,4,-0.279,0,0,0,Long (7-10),Red Zone
2278,DEMO_0017,TEAM_01,TEAM_07,1,8,56,4,-19,run,10,0.146,1,1,0,Long (7-10),Own Territory
2279,DEMO_0017,TEAM_05,TEAM_02,1,9,31,3,3,run,0,-0.949,1,0,0,Long (7-10),Plus Territory
2280,DEMO_0017,TEAM_09,TEAM_01,1,7,90,4,-21,pass,10,0.316,1,1,0,Long (7-10),Backed Up
2281,DEMO_0017,TEAM_10,TEAM_02,1,6,73,2,10,run,4,0.743,0,1,0,Medium (4-6),Own Territory
2282,DEMO_0017,TEAM_05,TEAM_04,3,7,46,2,-4,pass,-6,-0.705,0,0,0,Long (7-10),Plus Territory
2283,DEMO_0017,TEAM_04,TEAM_07,4,14,38,4,-17,pass,24,0.726,1,1,0,Very Long (11+),Plus Territory
2284,DEMO_0017,TEAM_10,TEAM_12,1,7,67,3,-1,run,8,0.788,1,1,0,Long (7-10),Own Territory
2285,DEMO_0017,TEAM_09,TEAM_03,3,21,46,4,-12,pass,9,-0.878,1,1,0,Very Long (11+),Plus Territory
2286,DEMO_0017,TEAM_10,TEAM_01,1,9,72,4,10,run,7,0.607,1,1,0,Long (7-10),Own Territory
2287,DEMO_0017,TEAM_11,TEAM_03,2,7,73,3,10,pass,20,0.955,1,1,0,Long (7-10),Own Territory
2288,DEMO_0017,TEAM_10,TEAM_04,2,3,99,3,-11,run,3,0.991,1,0,0,Short (1-3),Backed Up
2289,DEMO_0017,TEAM_12,TEAM_03,1,11,31,1,5,pass,3,-0.448,0,0,1,Very Long (11+),Plus Territory
2290,DEMO_0017,TEAM_05,TEAM_04,2,6,63,1,-6,pass,9,1.056,1,0,0,Medium (4-6),Own Territory
2291,DEMO_0017,TEAM_05,TEAM_12,2,12,49,4,-3,run,10,-0.394,1,1,0,Very Long (11+),Plus Territory
2292,DEMO_0017,TEAM_04,TEAM_06,1,4,19,4,20,run,7,-0.311,0,0,0,Medium (4-6),Red Zone
2293,DEMO_0017,TEAM_03,TEAM_08,4,7,23,2,-4,run,4,0.305,0,0,0,Long (7-10),Plus Territory
2294,DEMO_0017,TEAM_09,TEAM_08,1,6,2,4,15,pass,0,0.289,1,1,0,Medium (4-6),Red Zone
2295,DEMO_0017,TEAM_09,TEAM_02,1,10,30,1,18,pass,5,0.42,1,1,0,Long (7-10),Plus Territory
2296,DEMO_0017,TEAM_10,TEAM_03,4,15,14,1,-3,run,3,-0.379,0,0,0,Very Long (11+),Red Zone
2297,DEMO_0017,TEAM_03,TEAM_06,1,7,19,1,3,run,3,0.466,1,0,0,Long (7-10),Red Zone
2298,DEMO_0017,TEAM_06,TEAM_07,1,5,13,1,-5,run,1,0.513,0,0,1,Medium (4-6),Red Zone
2299,DEMO_0017,TEAM_03,TEAM_01,1,3,1,1,0,run,8,0.371,0,0,0,Short (1-3),Red Zone
2300,DEMO_0017,TEAM_11,TEAM_08,1,5,52,1,7,run,0,0.338,1,0,0,Medium (4-6),Own Territory
2301,DEMO_0017,TEAM_04,TEAM_05,1,15,93,3,-1,run,3,-0.645,1,0,0,Very Long (11+),Backed Up
2302,DEMO_0017,TEAM_02,TEAM_05,1,7,44,2,4,run,9,-0.283,1,0,1,Long (7-10),Plus Territory
2303,DEMO_0017,TEAM_07,TEAM_08,2,9,51,3,-7,pass,22,0.757,1,1,0,Long (7-10),Own Territory
2304,DEMO_0017,TEAM_11,TEAM_12,1,3,61,2,-9,run,7,-0.044,1,0,0,Short (1-3),Own Territory
2305,DEMO_0017,TEAM_11,TEAM_10,3,3,58,2,-4,run,-3,-0.269,1,1,0,Short (1-3),Own Territory
2306,DEMO_0017,TEAM_02,TEAM_12,3,3,8,1,2,run,7,0.131,0,1,0,Short (1-3),Red Zone
2307,DEMO_0017,TEAM_04,TEAM_06,1,13,45,3,13,pass,-6,-0.258,1,1,0,Very Long (11+),Plus Territory
2308,DEMO_0017,TEAM_02,TEAM_03,4,7,82,1,-2,run,5,-0.272,0,1,0,Long (7-10),Backed Up
2309,DEMO_0017,TEAM_04,TEAM_03,3,4,22,4,4,pass,8,0.647,0,1,0,Medium (4-6),Plus Territory
2310,DEMO_0017,TEAM_07,TEAM_04,3,11,11,2,-9,pass,-9,-1.47,0,1,1,Very Long (11+),Red Zone
2311,DEMO_0017,TEAM_04,TEAM_05,2,6,64,2,9,pass,5,0.871,1,1,0,Medium (4-6),Own Territory
